Código da Instituição,Nome da Instituição,Categoria Administrativa,Organização Acadêmica,Código do Curso de Graduação,Nome do Curso de Graduação,Código da Região Geográfica do Curso,Código da Unidade Federativa do Curso,Código do Município do Curso,Grau Acadêmico,Modalidade de Ensino,Código da área do Curso segundo a classificação CINE BRASIL,Nome da área do Curso segundo a classificação CINE BRASIL,Código da Grande Área do Curso segundo a classificação CINE BRASIL,Nome da Grande Área do Curso segundo a classificação CINE BRASIL,Ano de Ingresso,Ano de Referência,Prazo de Integralização em Anos,Ano de Integralização do Curso,Prazo de Acompanhamento do Curso em anos,Ano Máximo de Acompanhamento do Curso,Quantidade de Ingressantes no Curso,Quantidade de Permanência no Curso no ano de referência,Quantidade de Concluintes no Curso no ano de referência,Quantidade de Desistência no Curso no ano de referência,Quantidade de Falecimentos no Curso no ano de referência,Indicadores de Trajetória,Taxa de Permanência - TAP,Taxa de Conclusão Acumulada - TCA,Taxa de Desistência Acumulada - TDA,Taxa de Conclusão Anual - TCAN,Taxa de Desistência Anual - TADA
CO_IES,NO_IES,TP_CATEGORIA_ADMINISTRATIVA,TP_ORGANIZACAO_ACADEMICA,CO_CURSO,NO_CURSO,CO_REGIAO,CO_UF,CO_MUNICIPIO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,CO_CINE_ROTULO,NO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,NU_ANO_INGRESSO,NU_ANO_REFERENCIA,NU_PRAZO_INTEGRALIZACAO,NU_ANO_INTEGRALIZACAO,NU_PRAZO_ACOMPANHAMENTO,NU_ANO_MAXIMO_ACOMPANHAMENTO,QT_INGRESSANTE,QT_PERMANENCIA,QT_CONCLUINTE,QT_DESISTENCIA,QT_FALECIDO,TAP,TCA,TDA,TCAN,TADA
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1123270,MATEMÁTICA,2,24,2408102,2,1,0114M01,Matemática formação de professor,01,Educação,2019,2019,5,2023,8,2026,32,22,0,10,0,"68,8","0,0","31,3","0,0","31,3"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1123270,MATEMÁTICA,2,24,2408102,2,1,0114M01,Matemática formação de professor,01,Educação,2019,2020,5,2023,8,2026,32,18,0,4,0,"56,3","0,0","43,8","0,0","12,5"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1123270,MATEMÁTICA,2,24,2408102,2,1,0114M01,Matemática formação de professor,01,Educação,2019,2021,5,2023,8,2026,32,15,0,3,0,"46,9","0,0","53,1","0,0","9,4"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1123270,MATEMÁTICA,2,24,2408102,2,1,0114M01,Matemática formação de professor,01,Educação,2019,2022,5,2023,8,2026,32,12,3,0,0,"37,5","9,4","53,1","9,4","0,0"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1123270,MATEMÁTICA,2,24,2408102,2,1,0114M01,Matemática formação de professor,01,Educação,2019,2023,5,2023,8,2026,32,5,6,1,0,"15,6","28,1","56,3","18,8","3,1"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1126377,INFORMÁTICA,2,24,2408102,2,1,0114C05,Computação formação de professor,01,Educação,2019,2019,5,2023,8,2026,40,33,0,7,0,"82,5","0,0","17,5","0,0","17,5"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1126377,INFORMÁTICA,2,24,2408102,2,1,0114C05,Computação formação de professor,01,Educação,2019,2020,5,2023,8,2026,40,25,0,8,0,"62,5","0,0","37,5","0,0","20,0"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1126377,INFORMÁTICA,2,24,2408102,2,1,0114C05,Computação formação de professor,01,Educação,2019,2021,5,2023,8,2026,40,18,0,7,0,"45,0","0,0","55,0","0,0","17,5"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1126377,INFORMÁTICA,2,24,2408102,2,1,0114C05,Computação formação de professor,01,Educação,2019,2022,5,2023,8,2026,40,12,0,6,0,"30,0","0,0","70,0","0,0","15,0"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1126377,INFORMÁTICA,2,24,2408102,2,1,0114C05,Computação formação de professor,01,Educação,2019,2023,5,2023,8,2026,40,9,0,3,0,"22,5","0,0","77,5","0,0","7,5"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1129882,GESTÃO PÚBLICA,2,24,2408102,3,1,0413G12,Gestão pública,04,"Negócios, administração e direito",2019,2019,4,2022,6,2024,134,115,0,19,0,"85,8","0,0","14,2","0,0","14,2"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1129882,GESTÃO PÚBLICA,2,24,2408102,3,1,0413G12,Gestão pública,04,"Negócios, administração e direito",2019,2020,4,2022,6,2024,134,95,0,20,0,"70,9","0,0","29,1","0,0","14,9"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1129882,GESTÃO PÚBLICA,2,24,2408102,3,1,0413G12,Gestão pública,04,"Negócios, administração e direito",2019,2021,4,2022,6,2024,134,79,9,7,0,"59,0","6,7","34,3","6,7","5,2"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1129882,GESTÃO PÚBLICA,2,24,2408102,3,1,0413G12,Gestão pública,04,"Negócios, administração e direito",2019,2022,4,2022,6,2024,134,35,40,4,0,"26,1","36,6","37,3","29,9","3,0"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1129882,GESTÃO PÚBLICA,2,24,2408102,3,1,0413G12,Gestão pública,04,"Negócios, administração e direito",2019,2023,4,2022,6,2024,134,7,24,4,0,"5,2","54,5","40,3","17,9","3,0"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1156209,INFORMÁTICA,2,24,2404705,2,1,0114C05,Computação formação de professor,01,Educação,2019,2019,5,2023,8,2026,37,33,0,4,0,"89,2","0,0","10,8","0,0","10,8"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1156209,INFORMÁTICA,2,24,2404705,2,1,0114C05,Computação formação de professor,01,Educação,2019,2020,5,2023,8,2026,37,21,0,12,0,"56,8","0,0","43,2","0,0","32,4"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1156209,INFORMÁTICA,2,24,2404705,2,1,0114C05,Computação formação de professor,01,Educação,2019,2021,5,2023,8,2026,37,20,0,1,0,"54,1","0,0","45,9","0,0","2,7"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1156209,INFORMÁTICA,2,24,2404705,2,1,0114C05,Computação formação de professor,01,Educação,2019,2022,5,2023,8,2026,37,13,0,7,0,"35,1","0,0","64,9","0,0","18,9"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1156209,INFORMÁTICA,2,24,2404705,2,1,0114C05,Computação formação de professor,01,Educação,2019,2023,5,2023,8,2026,37,11,1,1,0,"29,7","2,7","67,6","2,7","2,7"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1183330,ALIMENTOS,2,24,2403103,3,1,0721A01,Alimentos,07,"Engenharia, produção e construção",2019,2019,4,2022,6,2024,36,27,0,9,0,"75,0","0,0","25,0","0,0","25,0"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1183330,ALIMENTOS,2,24,2403103,3,1,0721A01,Alimentos,07,"Engenharia, produção e construção",2019,2020,4,2022,6,2024,36,10,0,17,0,"27,8","0,0","72,2","0,0","47,2"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1183330,ALIMENTOS,2,24,2403103,3,1,0721A01,Alimentos,07,"Engenharia, produção e construção",2019,2021,4,2022,6,2024,36,7,0,3,0,"19,4","0,0","80,6","0,0","8,3"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1183330,ALIMENTOS,2,24,2403103,3,1,0721A01,Alimentos,07,"Engenharia, produção e construção",2019,2022,4,2022,6,2024,36,7,0,0,0,"19,4","0,0","80,6","0,0","0,0"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1183330,ALIMENTOS,2,24,2403103,3,1,0721A01,Alimentos,07,"Engenharia, produção e construção",2019,2023,4,2022,6,2024,36,3,1,3,0,"8,3","2,8","88,9","2,8","8,3"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1183331,SISTEMAS PARA INTERNET,2,24,2403103,3,1,0615S03,Sistemas para internet,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2019,4,2022,6,2024,40,31,0,9,0,"77,5","0,0","22,5","0,0","22,5"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1183331,SISTEMAS PARA INTERNET,2,24,2403103,3,1,0615S03,Sistemas para internet,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2020,4,2022,6,2024,40,25,0,6,0,"62,5","0,0","37,5","0,0","15,0"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1183331,SISTEMAS PARA INTERNET,2,24,2403103,3,1,0615S03,Sistemas para internet,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2021,4,2022,6,2024,40,24,0,1,0,"60,0","0,0","40,0","0,0","2,5"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1183331,SISTEMAS PARA INTERNET,2,24,2403103,3,1,0615S03,Sistemas para internet,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2022,4,2022,6,2024,40,18,0,6,0,"45,0","0,0","55,0","0,0","15,0"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1183331,SISTEMAS PARA INTERNET,2,24,2403103,3,1,0615S03,Sistemas para internet,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2023,4,2022,6,2024,40,13,0,5,0,"32,5","0,0","67,5","0,0","12,5"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1183332,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,2,24,2409407,3,1,0615S02,Sistemas de informação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2019,4,2022,6,2024,26,18,0,8,0,"69,2","0,0","30,8","0,0","30,8"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1183332,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,2,24,2409407,3,1,0615S02,Sistemas de informação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2020,4,2022,6,2024,26,17,0,1,0,"65,4","0,0","34,6","0,0","3,8"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1183332,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,2,24,2409407,3,1,0615S02,Sistemas de informação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2021,4,2022,6,2024,26,8,0,9,0,"30,8","0,0","69,2","0,0","34,6"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1183332,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,2,24,2409407,3,1,0615S02,Sistemas de informação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2022,4,2022,6,2024,26,5,2,1,0,"19,2","7,7","73,1","7,7","3,8"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1183332,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,2,24,2409407,3,1,0615S02,Sistemas de informação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2023,4,2022,6,2024,26,3,1,1,0,"11,5","11,5","76,9","3,8","3,8"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1184450,MATEMÁTICA,2,24,2411205,2,1,0114M01,Matemática formação de professor,01,Educação,2019,2019,5,2023,8,2026,43,34,0,9,0,"79,1","0,0","20,9","0,0","20,9"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1184450,MATEMÁTICA,2,24,2411205,2,1,0114M01,Matemática formação de professor,01,Educação,2019,2020,5,2023,8,2026,43,27,0,7,0,"62,8","0,0","37,2","0,0","16,3"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1184450,MATEMÁTICA,2,24,2411205,2,1,0114M01,Matemática formação de professor,01,Educação,2019,2021,5,2023,8,2026,43,22,0,5,0,"51,2","0,0","48,8","0,0","11,6"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1184450,MATEMÁTICA,2,24,2411205,2,1,0114M01,Matemática formação de professor,01,Educação,2019,2022,5,2023,8,2026,43,16,3,3,0,"37,2","7,0","55,8","7,0","7,0"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1184450,MATEMÁTICA,2,24,2411205,2,1,0114M01,Matemática formação de professor,01,Educação,2019,2023,5,2023,8,2026,43,10,5,1,0,"23,3","18,6","58,1","11,6","2,3"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1185884,ENERGIAS RENOVÁVEIS,2,24,2405801,3,1,0713E02,Energias renováveis,07,"Engenharia, produção e construção",2019,2019,4,2022,6,2024,36,30,0,6,0,"83,3","0,0","16,7","0,0","16,7"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1185884,ENERGIAS RENOVÁVEIS,2,24,2405801,3,1,0713E02,Energias renováveis,07,"Engenharia, produção e construção",2019,2020,4,2022,6,2024,36,25,0,5,0,"69,4","0,0","30,6","0,0","13,9"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1185884,ENERGIAS RENOVÁVEIS,2,24,2405801,3,1,0713E02,Energias renováveis,07,"Engenharia, produção e construção",2019,2021,4,2022,6,2024,36,19,0,6,0,"52,8","0,0","47,2","0,0","16,7"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1185884,ENERGIAS RENOVÁVEIS,2,24,2405801,3,1,0713E02,Energias renováveis,07,"Engenharia, produção e construção",2019,2022,4,2022,6,2024,36,10,3,6,0,"27,8","8,3","63,9","8,3","16,7"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1185884,ENERGIAS RENOVÁVEIS,2,24,2405801,3,1,0713E02,Energias renováveis,07,"Engenharia, produção e construção",2019,2023,4,2022,6,2024,36,5,4,1,0,"13,9","19,4","66,7","11,1","2,8"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1292964,LOGÍSTICA,2,24,2412005,3,1,0413L01,Logística,04,"Negócios, administração e direito",2019,2019,4,2022,6,2024,60,57,0,3,0,"95,0","0,0","5,0","0,0","5,0"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1292964,LOGÍSTICA,2,24,2412005,3,1,0413L01,Logística,04,"Negócios, administração e direito",2019,2020,4,2022,6,2024,60,42,0,15,0,"70,0","0,0","30,0","0,0","25,0"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1292964,LOGÍSTICA,2,24,2412005,3,1,0413L01,Logística,04,"Negócios, administração e direito",2019,2021,4,2022,6,2024,60,26,0,16,0,"43,3","0,0","56,7","0,0","26,7"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1292964,LOGÍSTICA,2,24,2412005,3,1,0413L01,Logística,04,"Negócios, administração e direito",2019,2022,4,2022,6,2024,60,14,8,4,0,"23,3","13,3","63,3","13,3","6,7"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1292964,LOGÍSTICA,2,24,2412005,3,1,0413L01,Logística,04,"Negócios, administração e direito",2019,2023,4,2022,6,2024,60,8,4,2,0,"13,3","20,0","66,7","6,7","3,3"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1313514,SISTEMAS PARA INTERNET,2,24,2403251,3,1,0615S03,Sistemas para internet,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2019,4,2022,6,2024,33,25,0,8,0,"75,8","0,0","24,2","0,0","24,2"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1313514,SISTEMAS PARA INTERNET,2,24,2403251,3,1,0615S03,Sistemas para internet,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2020,4,2022,6,2024,33,18,0,7,0,"54,5","0,0","45,5","0,0","21,2"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1313514,SISTEMAS PARA INTERNET,2,24,2403251,3,1,0615S03,Sistemas para internet,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2021,4,2022,6,2024,33,15,2,1,0,"45,5","6,1","48,5","6,1","3,0"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1313514,SISTEMAS PARA INTERNET,2,24,2403251,3,1,0615S03,Sistemas para internet,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2022,4,2022,6,2024,33,10,2,3,0,"30,3","12,1","57,6","6,1","9,1"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1313514,SISTEMAS PARA INTERNET,2,24,2403251,3,1,0615S03,Sistemas para internet,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2023,4,2022,6,2024,33,5,2,3,0,"15,2","18,2","66,7","6,1","9,1"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1321907,MARKETING,2,24,2408102,3,1,0414M01,Marketing,04,"Negócios, administração e direito",2019,2019,4,2022,6,2024,82,72,0,10,0,"87,8","0,0","12,2","0,0","12,2"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1321907,MARKETING,2,24,2408102,3,1,0414M01,Marketing,04,"Negócios, administração e direito",2019,2020,4,2022,6,2024,82,69,0,3,0,"84,1","0,0","15,9","0,0","3,7"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1321907,MARKETING,2,24,2408102,3,1,0414M01,Marketing,04,"Negócios, administração e direito",2019,2021,4,2022,6,2024,82,58,1,10,0,"70,7","1,2","28,0","1,2","12,2"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1321907,MARKETING,2,24,2408102,3,1,0414M01,Marketing,04,"Negócios, administração e direito",2019,2022,4,2022,6,2024,82,38,10,10,0,"46,3","13,4","40,2","12,2","12,2"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1321907,MARKETING,2,24,2408102,3,1,0414M01,Marketing,04,"Negócios, administração e direito",2019,2023,4,2022,6,2024,82,19,13,6,0,"23,2","29,3","47,6","15,9","7,3"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1321909,GESTÃO DE TURISMO,2,24,2402204,3,1,1015T01,Turismo,10,Serviços,2019,2019,4,2022,6,2024,40,35,0,5,0,"87,5","0,0","12,5","0,0","12,5"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1321909,GESTÃO DE TURISMO,2,24,2402204,3,1,1015T01,Turismo,10,Serviços,2019,2020,4,2022,6,2024,40,27,0,8,0,"67,5","0,0","32,5","0,0","20,0"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1321909,GESTÃO DE TURISMO,2,24,2402204,3,1,1015T01,Turismo,10,Serviços,2019,2021,4,2022,6,2024,40,19,4,4,0,"47,5","10,0","42,5","10,0","10,0"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1321909,GESTÃO DE TURISMO,2,24,2402204,3,1,1015T01,Turismo,10,Serviços,2019,2022,4,2022,6,2024,40,13,3,3,0,"32,5","17,5","50,0","7,5","7,5"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1321909,GESTÃO DE TURISMO,2,24,2402204,3,1,1015T01,Turismo,10,Serviços,2019,2023,4,2022,6,2024,40,6,3,4,0,"15,0","25,0","60,0","7,5","10,0"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1321911,PROCESSOS QUÍMICOS,2,24,2408300,3,1,0531Q02,Química industrial e tecnológica,05,"Ciências naturais, matemática e estatística",2019,2019,4,2022,6,2024,40,32,0,8,0,"80,0","0,0","20,0","0,0","20,0"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1321911,PROCESSOS QUÍMICOS,2,24,2408300,3,1,0531Q02,Química industrial e tecnológica,05,"Ciências naturais, matemática e estatística",2019,2020,4,2022,6,2024,40,21,0,11,0,"52,5","0,0","47,5","0,0","27,5"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1321911,PROCESSOS QUÍMICOS,2,24,2408300,3,1,0531Q02,Química industrial e tecnológica,05,"Ciências naturais, matemática e estatística",2019,2021,4,2022,6,2024,40,16,1,4,0,"40,0","2,5","57,5","2,5","10,0"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1321911,PROCESSOS QUÍMICOS,2,24,2408300,3,1,0531Q02,Química industrial e tecnológica,05,"Ciências naturais, matemática e estatística",2019,2022,4,2022,6,2024,40,11,3,2,0,"27,5","10,0","62,5","7,5","5,0"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1321911,PROCESSOS QUÍMICOS,2,24,2408300,3,1,0531Q02,Química industrial e tecnológica,05,"Ciências naturais, matemática e estatística",2019,2023,4,2022,6,2024,40,4,5,2,0,"10,0","22,5","67,5","12,5","5,0"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1342406,ENGENHARIA DE ENERGIAS,2,24,2408102,1,1,0713E04,Engenharia de energia,07,"Engenharia, produção e construção",2019,2019,6,2024,10,2028,38,32,0,6,0,"84,2","0,0","15,8","0,0","15,8"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1342406,ENGENHARIA DE ENERGIAS,2,24,2408102,1,1,0713E04,Engenharia de energia,07,"Engenharia, produção e construção",2019,2020,6,2024,10,2028,38,27,0,5,0,"71,1","0,0","28,9","0,0","13,2"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1342406,ENGENHARIA DE ENERGIAS,2,24,2408102,1,1,0713E04,Engenharia de energia,07,"Engenharia, produção e construção",2019,2021,6,2024,10,2028,38,25,0,2,0,"65,8","0,0","34,2","0,0","5,3"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1342406,ENGENHARIA DE ENERGIAS,2,24,2408102,1,1,0713E04,Engenharia de energia,07,"Engenharia, produção e construção",2019,2022,6,2024,10,2028,38,23,0,2,0,"60,5","0,0","39,5","0,0","5,3"
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",1,4,1342406,ENGENHARIA DE ENERGIAS,2,24,2408102,1,1,0713E04,Engenharia de energia,07,"Engenharia, produção e construção",2019,2023,6,2024,10,2028,38,13,8,2,0,"34,2","21,1","44,7","21,1","5,3"
